0_yr_mean_spei,1_yr_mean_spei,2_yr_mean_spei,3_yr_mean_spei,system:index,plyID_g,ActnDsc,trtYear,post_fr,plyID_n,dat_src,trtID
-1.5226026773452759,-0.5208219289779663,0.5194520354270935,-0.7860273718833923,83,3546,Seeding (primary),2015,N,1384,WRI,5391
-1.613972544670105,-0.6021918058395386,0.5731506943702698,-0.18287670612335205,84,3554,Chain harrow,2015,N,1385,WRI,3113
-1.4589040279388428,-0.3360274136066437,0.41999998688697815,-0.8401370048522949,85,3556,Seeding (primary),2016,N,1386,WRI,7691
-1.7437225487858186,-0.6523236487825086,1.167649673252571,-0.49792317868647323,86,3562,Skid-steer mounted tree cutter; Seeding (primary),2016,N,1387,WRI,"4790, 4791"
-1.6681086521058501,-0.653045108273238,0.27968133383608884,-1.1075549300398952,87,3567,Vegetation removal / hand crew,2016,N,1388,WRI,4782
-1.5147462646520484,-0.37653918949293924,0.4512675055250824,-0.7834994208175516,88,3568,Vegetation removal / hand crew,2016,N,1389,WRI,5524
-1.8109636945383891,-0.6833121382764408,0.37255382750715527,0.1301271997924362,89,3577,Herbicide application; Disc; Planting/Transplanting; Harrow,2017,N,1390,WRI,"4798, 4799, 4800, 4801"
-1.7015068531036377,-0.5884931683540344,0.7694520354270935,0.5501369833946228,90,3578,Seeding (primary); Disc; Harrow; Planting/Transplanting,2017,N,1391,WRI,"6154, 6155, 6156"
-1.734383463859558,-0.2582191824913025,0.9889041185379028,0.767808198928833,91,3587,Disc; Seeding (primary); Planting/Transplanting,2016,N,1392,WRI,"6219, 6220"
-1.1473049989888369,-0.17029924522823012,0.7281709388947823,0.05939784234350311,92,3599,Vegetation removal / hand crew,2017,N,1393,WRI,6208
-1.584779029759494,-0.1368079729920084,0.8240044650164519,0.18771706066348337,93,3605,Bullhog,2017,N,1394,WRI,6886
-1.1709588766098022,0.0712328776717186,0.7745205163955688,-0.8094520568847656,94,3609,Herbicide application,2018,N,1395,WRI,7074
-1.4148193959033852,-0.19867995245890185,0.49842673178875097,-0.42593607938650885,95,3616,Disc; Seeding (primary); Planting/Transplanting,2017,N,1396,WRI,"6060, 6061"
-1.444437955477223,-0.13141963758754618,0.4752577884782175,-0.9629732633229368,96,3630,Bullhog,2017,N,1397,WRI,4962
-1.517484175471159,-0.6149005652047121,0.12736564684802523,-0.0772062773959568,97,3636,Herbicide application; Seeding (primary); Mowing,2017,N,1398,WRI,"6182, 6223"
-1.6454116389410838,-0.3973427756854467,0.6373058248247419,0.11012038838011876,98,3637,Bullhog,2017,N,1399,WRI,5230
-1.5465036860758736,-0.4383960873674718,0.4197887662860701,-0.09147038580559425,99,3638,Bullhog,2017,N,1400,WRI,4866
